Index,Product_M2M,PartNum_Comp,PartNumber_BOM_BOM,Match,Component,Component_Description,End of Prod,Status,Life__Years,EOSL,flag_raise_in_gp,Remark,MCCB or MCSW,Input CB,AMP Trip,kAIC @ Voltage,"Rated, Trip",kVA,MFR,drop,date_greater_than,change_component_to,change_status_to,change_life_years_to,change_eosl_to
99,,CKB06012:MC Breaker or Switch,CKB06012,exact,MC Breaker or Switch,"800A CKB ASSY, ABB, SBR, 4CKB 1MCSW",,Active,,,TRUE,Ref sheet ( MCSW Tola),,,,,,,,,,,,,
99,,CKB06013:MC Breaker or Switch,CKB06013,exact,MC Breaker or Switch,"250A CKB ASSY, ABB, SBR, 4CKB 2MCSW",,Active,,,TRUE,Ref sheet ( MCSW Tola),,,,,,,,,,,,,
99,,CKB06126:MC Breaker or Switch,CKB06126,exact,MC Breaker or Switch,"250A CKB ASSY, ABB, SBR, 6MCSW     ",,Active,,,TRUE,Ref sheet ( MCSW Tola),,,,,,,,,,,,,
99,,CKB06172:MC Breaker or Switch,CKB06172,exact,MC Breaker or Switch,"ABB,800A,MCSW,W/ST,AUX&MOTOR OP CON",,Active,,,TRUE,Ref sheet ( MCSW Tola),,,,,,,,,,,,,
99,,CKB06211:MC Breaker or Switch,CKB06211,exact,MC Breaker or Switch,"600A CKB ASSY, SBR, 6 MCSW         ",,Active,,,TRUE,Ref sheet ( MCSW Tola),,,,,,,,,,,,,
99,,CKB06224:MC Breaker or Switch,CKB06224,exact,MC Breaker or Switch,"250A CKB ASSY, ABB, SBR, 5 MCSW    ",,Active,,,TRUE,Ref sheet ( MCSW Tola),,,,,,,,,,,,,
99,,CKB06274:MC Breaker or Switch,CKB06274,exact,MC Breaker or Switch,"SQ-D,3P,600V, 250A,120V ST, 35 KAIC",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB06275:MC Breaker or Switch,CKB06275,exact,MC Breaker or Switch,"SQ-D,3P,600V, 125A, 120V ST,35 KAIC",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB06276:MC Breaker or Switch,CKB06276,exact,MC Breaker or Switch,"MCSW, ABB S4, 250A W/ST            ",,Active,,,TRUE,Ref sheet ( MCSW Tola),,,,,,,,,,,,,
99,,CKB06325:MC Breaker or Switch,CKB06325,exact,MC Breaker or Switch,"ABB, 1000A MCSW W/ ST & AUX        ",,Active,,,TRUE,Ref sheet ( MCSW Tola),,,,,,,,,,,,,
99,,CKB06333:MC Breaker or Switch,CKB06333,exact,MC Breaker or Switch,"600A CKB ASSY, SBR, 5 MCSW         ",,Active,,,TRUE,Ref sheet ( MCSW Tola),,,,,,,,,,,,,
99,,CKB06342:MC Breaker or Switch,CKB06342,exact,MC Breaker or Switch,"SQ-D, 3P, 400A, 65KAIC @ 480V      ",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB06383:MC Breaker or Switch,CKB06383,exact,MC Breaker or Switch,"1000A CKB ASSY, ABB, SBR,4CKB 1MCSW",,Active,,,TRUE,Ref sheet ( MCSW Tola),,,,,,,,,,,,,
99,,CKB06385:MC Breaker or Switch,CKB06385,exact,MC Breaker or Switch,"3P, 250A, 600V, 120V ST, AUX       ",,Active,,,TRUE,Molded Breaker,MCCB,Input CB,250A,65/480V,"80%, TM",150,SQD,,,,,,
99,,CKB06403:MC Breaker or Switch,CKB06403,exact,MC Breaker or Switch,"3P, 175A, 120V ST, AUX, 22KAIC,600V",,Active,,,TRUE,Molded Breaker,MCCB,Input CB,175A,35/480V,"80%, TM",75,SQD,,,,,,
99,,CKB06422:MC Breaker or Switch,CKB06422,exact,MC Breaker or Switch,"3P,250A,480V,65KAIC,120VST,AUXNOLUG",,Active,,,TRUE,Molded Breaker,MCCB,Input CB,250A,65/480V,"80%, TM",150,SQD,,,,,,
99,,CKB06423:MC Breaker or Switch,CKB06423,exact,MC Breaker or Switch,"3P,400A,480V, 65KAIC,NO LUGS,SQ-D  ",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB06438:MC Breaker or Switch,CKB06438,exact,MC Breaker or Switch,"GE,MC CKB,3P,225A,240V,22KAIC,NOLUG",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB06452:MC Breaker or Switch,CKB06452,exact,MC Breaker or Switch,"3P,175A,120V ST,AUX, 65KAIC,480V   ",,Active,,,TRUE,Molded Breaker,MCCB,Input CB,175A,65/480V,"80%, TM",75,SQD,,,,,,
99,,CKB06475:MC Breaker or Switch,CKB06475,exact,MC Breaker or Switch,"3P, 70A, 600V, 100K AIC, 120V ST   ",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB06494:MC Breaker or Switch,CKB06494,exact,MC Breaker or Switch,"3P, 175A, 480V, 65KAIC, 120V ST    ",,Active,,,TRUE,Molded Breaker,MCCB,Input CB,175A,65/480V,"80%, TM",75,SQD,,,,,,
99,,CKB06508:MC Breaker or Switch,CKB06508,exact,MC Breaker or Switch,"3P300A, 600V, AIC100K, MX10, NT    ",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB06552:MC Breaker or Switch,CKB06552,exact,MC Breaker or Switch,"3P125A,480V,AIC65K,120VST          ",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB06639:MC Breaker or Switch,CKB06639,exact,MC Breaker or Switch,"3P,80A,480,AIC65K,120VST           ",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB06714:MC Breaker or Switch,CKB06714,exact,MC Breaker or Switch,"M.G.-NJHN 600A MCSW, 65KAIC,120VST ",,Active,,,TRUE,Ref sheet ( MCSW Tola),,,,,,,,,,,,,
99,,CKB06715:MC Breaker or Switch,CKB06715,exact,MC Breaker or Switch,"M.G.-NJHN 600A MCSW, 65KAIC,W/ AUX ",,Active,,,TRUE,Ref sheet ( MCSW Tola),,,,,,,,,,,,,
99,,CKB06753:MC Breaker or Switch,CKB06753,exact,MC Breaker or Switch,"SQD,3P,200A,480V,65K,120VST,1A1BAUX",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB06823:MC Breaker or Switch,CKB06823,exact,MC Breaker or Switch,"3P,250A,600V,AIC200K, 120VST       ",,Active,,,TRUE,Molded Breaker,MCCB,Input CB,250A,200/600V,"80%, TM",150,SQD,,,,,,
99,,CKB06881:MC Breaker or Switch,CKB06881,exact,MC Breaker or Switch,"250A,3P,100k/480V,SQD,MCS,Lugs",,Active,,,TRUE,Ref sheet ( MCSW Tola),,,,,,,,,,,,,
99,,CKB06889:MC Breaker or Switch,CKB06889,exact,MC Breaker or Switch,"800A CKB ASSY. SBR,(6) MCSW,LESS CB",,Active,,,TRUE,Ref sheet ( MCSW Tola),,,,,,,,,,,,,
99,,CKB07270:MC Breaker or Switch,CKB07270,exact,MC Breaker or Switch,"3P125A,600V,AIC35K,120VST,1A/1B AUX",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB07271:MC Breaker or Switch,CKB07271,exact,MC Breaker or Switch,"3P 125A, 600V, AIC35K, NO SHUNT    ",,Active,,,TRUE,Molded Breaker,MCCB,Input CB,125A,35/ 600,"80%, TM",75,SQD,,,,,,
99,,CKB07376:MC Breaker or Switch,CKB07376,exact,MC Breaker or Switch,"SQ D,3P80A,600V 35KAIC,W/1A1B AUX  ",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB07377:MC Breaker or Switch,CKB07377,exact,MC Breaker or Switch,"SQ D,3P80A,600V 35KAIC,NT          ",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB07378:MC Breaker or Switch,CKB07378,exact,MC Breaker or Switch,"SQ D,3P80A,600V 35KAIC,W/1A1B AUX, ",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB07388:MC Breaker or Switch,CKB07388,exact,MC Breaker or Switch,"M.G.-NJHN 600A MCSW, 65KAIC, AUX/ST",,Active,,,TRUE,Ref sheet ( MCSW Tola),,,,,,,,,,,,,
99,,CKB07408:MC Breaker or Switch,CKB07408,exact,MC Breaker or Switch,ABB-400A 4 POLE PLUG-IN MCSW       ,,Active,,,TRUE,Ref sheet ( MCSW Tola),,,,,,,,,,,,,
99,,CKB07409:MC Breaker or Switch,CKB07409,exact,MC Breaker or Switch,ABB-250A 3 POLE PLUG-IN MCSW       ,,Active,,,TRUE,Ref sheet ( MCSW Tola),,,,,,,,,,,,,
99,,CKB07417:MC Breaker or Switch,CKB07417,exact,MC Breaker or Switch,"SQD,3P,80A,480V,AIC65K,120VST      ",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB07418:MC Breaker or Switch,CKB07418,exact,MC Breaker or Switch,"SQD,3P,50A,480V,AIC65K,120VST      ",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB07553:MC Breaker or Switch,CKB07553,exact,MC Breaker or Switch,"3P,250A,600V,100% RATED,MG,NT      ",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB07609:MC Breaker or Switch,CKB07609,exact,MC Breaker or Switch,"1200 AMP MCSW P-FRAME PROVISIONS,  ",,Active,,,TRUE,Ref sheet ( MCSW Tola),,,,,,,,,,,,,
99,,CKB07611:MC Breaker or Switch,CKB07611,exact,MC Breaker or Switch,"3P,1200A,25k/600V,GE,80%,Lugs",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB07613:MC Breaker or Switch,CKB07613,exact,MC Breaker or Switch,1200 AMP CRADLE W/BACKMOLD         ,,Active,,,TRUE,Ref sheet ( MCSW Tola),,,,,,,,,,,,,
99,,CKB07640:MC Breaker or Switch,CKB07640,exact,MC Breaker or Switch,"GE,3P,600V,200AMP MAIN BREAKER     ",,Active,,,TRUE,Molded Breaker,MCCB,Input CB,200A,N/S,"80%, TM",125,GE,,,,,,
99,,CKB07645:MC Breaker or Switch,CKB07645,exact,MC Breaker or Switch,"SQD,3P,175A,600V,35K,W/1A1B AUX    ",,Active,,,TRUE,Molded Breaker,MCCB,Input CB,175A,35/600V,"80%, TM",75,SQD,,,,,,
99,,CKB07646:MC Breaker or Switch,CKB07646,exact,MC Breaker or Switch,"SQD,3P,250A,600V,35K,W/1A1B AUX    ",,Active,,,TRUE,Molded Breaker,MCCB,Input CB,250A,200/600V,"80%, TM",150,SQD,,,,,,
99,,CKB07686:MC Breaker or Switch,CKB07686,exact,MC Breaker or Switch,"GE,3P,600A,600V,250AMP,MAIN BREAKER",,Active,,,TRUE,Molded Breaker,MCCB,Input CB,250A,N/S,"80%, TM",150,GE,,,,,,
99,,CKB07739:MC Breaker or Switch,CKB07739,exact,MC Breaker or Switch,"MCSW,4POLE,250A,100%RATED,65KAICAUX",,Active,,,TRUE,Ref sheet ( MCSW Tola),,,,,,,,,,,,,
99,,CKB07768:MC Breaker or Switch,CKB07768,exact,MC Breaker or Switch,"M.G.-NJHN 400A MCSW, 65 KAIC,AUX/ST",,Active,,,TRUE,Ref sheet ( MCSW Tola),,,,,,,,,,,,,
99,,CKB07769:MC Breaker or Switch,CKB07769,exact,MC Breaker or Switch,"M.G.-NJHN 400A MCSW, 65 KAIC, AUX  ",,Active,,,TRUE,Ref sheet ( MCSW Tola),,,,,,,,,,,,,
99,,CKB07831:MC Breaker or Switch,CKB07831,exact,MC Breaker or Switch,"ABB-800A MCSW W/AUX, 4 POLE        ",,Active,,,TRUE,Ref sheet ( MCSW Tola),,,,,,,,,,,,,
99,,CKB07856:MC Breaker or Switch,CKB07856,exact,MC Breaker or Switch,"SWITCH,1600A, 3P, UL, MASTERPACT NW",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB07858:MC Breaker or Switch,CKB07858,exact,MC Breaker or Switch,"SWITCH,1600A, 3P, UL, MASTERPACT NW",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB07862:MC Breaker or Switch,CKB07862,exact,MC Breaker or Switch,GE MCSW 250A Frame                 ,,Active,,,TRUE,Ref sheet ( MCSW Tola),,,,,,,,,,,,,
99,,CKB07898:MC Breaker or Switch,CKB07898,exact,MC Breaker or Switch,"SQD,3P,600A,600V,65KAIC,W/AUX      ",,Active,,,TRUE,Molded Breaker,MCCB,Input CB,600A,65/600,"80%, TM",350,SQD,,,,,,
99,,CKB07899:MC Breaker or Switch,CKB07899,exact,MC Breaker or Switch,"SQD,3P,600A,600V,65KAIC            ",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB07911:MC Breaker or Switch,CKB07911,exact,MC Breaker or Switch,"SQD,3P,110A,600A,120VST,W/AUX      ",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB07919:MC Breaker or Switch,CKB07919,exact,MC Breaker or Switch,"PLG,RATING,3P,225A,F-FRM,GE,600V",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB07920:MC Breaker or Switch,CKB07920,exact,MC Breaker or Switch,"GE-SFHA,3P,480V,250AF,LSI,35K,80%  ",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB07925:MC Breaker or Switch,CKB07925,exact,MC Breaker or Switch,"SQD,3P,200A,600V,100KAIC,120VAC ST ",,Active,,,TRUE,Molded Breaker,MCCB,Input CB,200A,100/600,"80%, TM",125,SQD,,,,,,
99,,CKB07951:MC Breaker or Switch,CKB07951,exact,MC Breaker or Switch,"SQD,3P,225A,600V,400AF I-LINE PB   ",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB07957:MC Breaker or Switch,CKB07957,exact,MC Breaker or Switch,"GE,3P,250A,600V,MAIN BRKR,TFJ      ",,Active,,,TRUE,Molded Breaker,MCCB,Input CB,250A,"N/S, 600","80%, TM",150,GE,,,,,,
99,,CKB07970:MC Breaker or Switch,CKB07970,exact,MC Breaker or Switch,"SQD,3P,175A,600V,35K AIC W/O SHUNT ",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB08040:MC Breaker or Switch,CKB08040,exact,MC Breaker or Switch,"GE,3P,225A,600V,MAIN BRKR,TFJ      ",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB08064:MC Breaker or Switch,CKB08064,exact,MC Breaker or Switch,"SQD, 3P200A,600V35KA1C,W/1A1BAUX,  ",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB08065:MC Breaker or Switch,CKB08065,exact,MC Breaker or Switch,"SQD,3P225A,600V,35KA1C,W/1A1BAUX   ",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB08107:MC Breaker or Switch,CKB08107,exact,MC Breaker or Switch,"SQD, 3P125A,600V,120VST,1A/1B AUX  ",,Active,,,TRUE,Molded Breaker,MCCB,Input CB,125A,N/S 600,"80%, TM",75,SQD,,,,,,
99,,CKB08123:MC Breaker or Switch,CKB08123,exact,MC Breaker or Switch,"SQD, 3P100A,600V,NT,KA FRAME       ",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB08161:MC Breaker or Switch,CKB08161,exact,MC Breaker or Switch,"GE,MC CKB,3P,125A,240V,22KAIC      ",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB08180:MC Breaker or Switch,CKB08180,exact,MC Breaker or Switch,"1200A,25k/600V,SQD,80%,DRAWOUT",,Active,,,TRUE,Ref sheet ( MCSW Tola),,,,,,,,,,,,,
99,,CKB08182:MC Breaker or Switch,CKB08182,exact,MC Breaker or Switch,"CRADLE,3P,SQD,250-1200A,600V",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB08183:MC Breaker or Switch,CKB08183,exact,MC Breaker or Switch,"CRADLE,3P,SQD,250-1200A,600V",,Active,,,TRUE,Ref sheet ( MCSW Tola),,,,,,,,,,,,,
99,,CKB08228:MC Breaker or Switch,CKB08228,exact,MC Breaker or Switch,"SQD,3P,480V,65KAIC,200A,N/ST       ",,Active,,,TRUE,Molded Breaker,MCCB,Input CB,200A,65/480,"80%, TM",75,SQD,,,,,,
99,,CKB08230:MC Breaker or Switch,CKB08230,exact,MC Breaker or Switch,"CB,3P,600V,35KAIC,60-150MG,N/ST    ",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB08231:MC Breaker or Switch,CKB08231,exact,MC Breaker or Switch,"CB,3P,600V,65KAIC,160-400A,MG,W/ST ",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB08232:MC Breaker or Switch,CKB08232,exact,MC Breaker or Switch,"CB,3P,600V,65KAIC,100-250A,MG,W/ST ",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB08233:MC Breaker or Switch,CKB08233,exact,MC Breaker or Switch,"CB,3P,600V,65KAIC,60-150A,MG,W/ST  ",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB08245:MC Breaker or Switch,CKB08245,exact,MC Breaker or Switch,"SQD,3P,250A,600V,35K AIC W/O SHUNT ",,Active,,,TRUE,Molded Breaker,MCCB,Input CB,250A,35/600,"80%, TM",150,SQD,,,,,,
99,,CKB08290:MC Breaker or Switch,CKB08290,exact,MC Breaker or Switch,"SQD,3P,125A,600V,35K,120VST,2A2B AU",,Active,,,TRUE,Molded Breaker,MCCB,Input CB,125A,35/600,"80%, TM",75,SQD,,,,,,
99,,CKB08342:MC Breaker or Switch,CKB08342,exact,MC Breaker or Switch,"SQD-LCL,3P,500A,600V,65KAIC/480V   ",,Active,,,TRUE,Molded Breaker,MCCB,Input CB,500A,65/600,"80%, TM",300,SQD,,,,,,
99,,CKB08400:MC Breaker or Switch,CKB08400,exact,MC Breaker or Switch,"3P,2000A,18k/600V,SQD,80%,NoTerm",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB08422:MC Breaker or Switch,CKB08422,exact,MC Breaker or Switch,"CB,3P,600V,65KAIC,400A,MG, AUX/ST  ",,Active,,,TRUE,Molded Breaker,MCCB,Input CB,400A,65/600,"80%, TM",250,SQD,,,,,,
99,,CKB08430:MC Breaker or Switch,CKB08430,exact,MC Breaker or Switch,"MG-NJHL 600A MCSW, 65KAIC, AUX/ST  ",,Active,,,TRUE,Ref sheet ( MCSW Tola),,,,,,,,,,,,,
99,,CKB08462:MC Breaker or Switch,CKB08462,exact,MC Breaker or Switch,"3P,225A,22K/240V,GE,LUGS           ",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB08564:MC Breaker or Switch,CKB08564,exact,MC Breaker or Switch,"3P125A,480V,65KAIC,120VST,1A/1B AUX",,Active,,,TRUE,Molded Breaker,MCCB,Input CB,125A,65/480,"80%, TM",75,SQD,,,,,,
99,,CKB08579:MC Breaker or Switch,CKB08579,exact,MC Breaker or Switch,"3P, 400A, 600V, 100KAIC, SQD NT    ",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB08591:MC Breaker or Switch,CKB08591,exact,MC Breaker or Switch,"SQD,3P,125A,600V,100KAIC,120VAC ST ",,Active,,,TRUE,Molded Breaker,MCCB,Input CB,125A,100/600,"80%, TM",75,SQD,,,,,,
99,,CKB08605:MC Breaker or Switch,CKB08605,exact,MC Breaker or Switch,"SQD,3P,500A,600V,65KAIC MHL FRAME  ",,Active,,,TRUE,Molded Breaker,MCCB,Input CB,500A,65/600,"80%, TM",300,SQD,,,,,,
99,,CKB08609:MC Breaker or Switch,CKB08609,exact,MC Breaker or Switch,"3P,225A,600V,65KAIC @ 240V, NT     ",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB08697:MC Breaker or Switch,CKB08697,exact,MC Breaker or Switch,"GE,MC,150A,240V,3P,22KAIC, W/LUGS  ",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB08793:MC Breaker or Switch,CKB08793,exact,MC Breaker or Switch,"SQD, 3P200A,600V @ 100KA1C,W/120VST",,Active,,,TRUE,Molded Breaker,MCCB,Input CB,200A,100/600,"80%, TM",125,SQD,,,,,,
99,,CKB08916:MC Breaker or Switch,CKB08916,exact,MC Breaker or Switch,"3P,600V,400A,100% RATED,MG,NT      ",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB08917:MC Breaker or Switch,CKB08917,exact,MC Breaker or Switch,"ABB,3P,600V, 1000A, 100% RATED     ",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB08994:MC Breaker or Switch,CKB08994,exact,MC Breaker or Switch,"3P, 50A, 480V, 120V ST, AUX        ",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB09047:MC Breaker or Switch,CKB09047,exact,MC Breaker or Switch,"MG,MCSW,150A,65K@480V,120VST,      ",,Active,,,TRUE,Ref sheet ( MCSW Tola),,,,,,,,,,,,,
99,,CKB09116:MC Breaker or Switch,CKB09116,exact,MC Breaker or Switch,"3P,100A,240V,FA FRAME (I-LINE PB)  ",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB09252:MC Breaker or Switch,CKB09252,exact,MC Breaker or Switch,"250A,3P,100k/480V,SQD,MCS,PLGN",,Active,,,TRUE,Ref sheet ( MCSW Tola),,,,,,,,,,,,,
99,,CKB09253:MC Breaker or Switch,CKB09253,exact,MC Breaker or Switch,"M.G.-NJHN 400A MCSW, 65 KAIC,AUX/ST",,Active,,,TRUE,Ref sheet ( MCSW Tola),,,,,,,,,,,,,
99,,CKB09254:MC Breaker or Switch,CKB09254,exact,MC Breaker or Switch,"M.G.-NJHN 600A MCSW, 65KAIC, AUX/ST",,Active,,,TRUE,Ref sheet ( MCSW Tola),,,,,,,,,,,,,
99,,CKB09285:MC Breaker or Switch,CKB09285,exact,MC Breaker or Switch,"SQD, 3P, 100A, 480V, AX, 24VDC ST  ",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB09286:MC Breaker or Switch,CKB09286,exact,MC Breaker or Switch,"SQD,3P,250A,65KAIC,480V,24VDC ST   ",,Active,,,TRUE,Molded Breaker,MCCB,Input CB,250A,65/600,"80%, TM",150,SQD,,,,,,
99,,CKB09306:MC Breaker or Switch,CKB09306,exact,MC Breaker or Switch,"SQ.D,3P,100A,22K,24VDC ST,AX 1a/1b ",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB09381:MC Breaker or Switch,CKB09381,exact,MC Breaker or Switch,"SQD, 125A, 3P, 480V, 48VDC ST      ",,Active,,,TRUE,Molded Breaker,MCCB,Input CB,125A,N/S,"80%, TM",75,SQD,,,,,,
99,,CKB09383:MC Breaker or Switch,CKB09383,exact,MC Breaker or Switch,"SQD, 50A, 3P, 480V, 48VDC ST       ",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB09408:MC Breaker or Switch,CKB09408,exact,MC Breaker or Switch,"3P,225A,600V,KA FRAME (I-LINE PB)  ",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB09419:MC Breaker or Switch,CKB09419,exact,MC Breaker or Switch,"3P,1000A,25k/600V,SQD,80%,DRAWOUT",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB09428:MC Breaker or Switch,CKB09428,exact,MC Breaker or Switch,"SQD-JLL,3P,200A,480V,100KAIC,120VST",,Active,,,TRUE,Molded Breaker,MCCB,Input CB,200A,100/480,"80%, TM",125,SQD,,,,,,
99,,CKB09495:MC Breaker or Switch,CKB09495,exact,MC Breaker or Switch,"3P,30A,480V,AIC22K,MX10,NT         ",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB09714:MC Breaker or Switch,CKB09714,exact,MC Breaker or Switch,"3P,150A,600V, J-FRAME (I-LINE PB)  ",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB09715:MC Breaker or Switch,CKB09715,exact,MC Breaker or Switch,"3P,225A,14k/600V,SQD,80%,I-LINE",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB09734:MC Breaker or Switch,CKB09734,exact,MC Breaker or Switch,"3P700A,600V,AIC22K,MX10,NT         ",,Active,,,TRUE,Molded Breaker,MCCB,Input CB,700A,22/600,"80%, TM",400,SQD,,,,,,
99,,CKB09775:MC Breaker or Switch,CKB09775,exact,MC Breaker or Switch,"3P,225A,600V,SQD,3P, W/BASE",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB09781:MC Breaker or Switch,CKB09781,exact,MC Breaker or Switch,"SQ D, 125A, 3P, 65K@480V, H FRAME  ",,Active,,,TRUE,Molded Breaker,MCCB,Input CB,125A,65/480,"80%, TM",75,SQD,,,,,,
99,,CKB09788:MC Breaker or Switch,CKB09788,exact,MC Breaker or Switch,"M.G.-NJHL 400A MCSW,3P,480V,65KAIC ",,Active,,,TRUE,Ref sheet ( MCSW Tola),,,,,,,,,,,,,
99,,CKB09822:MC Breaker or Switch,CKB09822,exact,MC Breaker or Switch,"3P,80A,600V,AIC22K,MX10,NT,KAL     ",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB10101:MC Breaker or Switch,CKB10101,exact,MC Breaker or Switch,"SQD,LIL,3P, 450A,100KAIC @ 600V,NT ",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB10150:MC Breaker or Switch,CKB10150,exact,MC Breaker or Switch,"SQD,3P,225A,MC,PLUG-IN CKB W/O BASE",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB10154:MC Breaker or Switch,CKB10154,exact,MC Breaker or Switch,"MG,3P,400A,MOLDED CASE CKB,W/BASE  ",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB10157:MC Breaker or Switch,CKB10157,exact,MC Breaker or Switch,"SQD-JGL,3P,250A,600V,120VST,X2 AUX ",,Active,,,TRUE,Molded Breaker,MCCB,Input CB,250A,35/480,"80%, TM",150,SQD,,,,,,
99,,CKB10158:MC Breaker or Switch,CKB10158,exact,MC Breaker or Switch,"3P,225A,18k/600V,SQD,80%,Lugs",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB10158T:MC Breaker or Switch,CKB10158T,exact,MC Breaker or Switch,"SQD-JGL,3P,225A,600V,18kAIC,TESTED ",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB10206:MC Breaker or Switch,CKB10206,exact,MC Breaker or Switch,"SQD-DLL,3P,600A,600V,100KAIC,",2014,Obsoleted,,,FALSE,SQD Obsoleted,,,,,,,,,,,,,
99,,CKB10263:MC Breaker or Switch,CKB10263,exact,MC Breaker or Switch,"3P, 400A, 240V, SQ-D, Q4L, L-FRAME ",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB10328:MC Breaker or Switch,CKB10328,exact,MC Breaker or Switch,"GE,400A,3P,35K@480V                ",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB10338:MC Breaker or Switch,CKB10338,exact,MC Breaker or Switch,"SQD-JDL,3P,225A,480V,18kAIC,W/ALARM",,Active,,,TRUE,Molded Breaker,,,,,,,,,,,,,
99,,CKB10407:MC Breaker or Switch,CKB10407,exact,MC Breaker or Switch,MG 3P 400A MLDED CSE SWITCH W/BASE ,,Active,,,TRUE,Ref sheet ( MCSW Tola),,,,,,,,,,,,,
99,,CKB10420:MC Breaker or Switch,CKB10420,exact,MC Breaker or Switch,"3P,250A,600V,SQD,3P,SWT,W/ BASE",2014,Obsoleted,,,FALSE,Molded Breaker overlaps with Obsolete,,,,,,,,,,,,,
